gene_ID	hgnc_symbol	chr	strand	start	end	TP63_PTC_log2FoldChange	TP63_PTC_pvalue	TP63_PTC_padj
ENSG00000277831		chr13	-	44369365	44369877	0.241	0.899	1
ENSG00000100625	SIX4	chr14	-	60709539	60724351	0.00137	0.991	1
ENSG00000224635		chr20	-	38404893	38416797	-1.02	0.242	1
ENSG00000102908	NFAT5	chr16	+	69565094	69704666	0.0317	0.675	1
ENSG00000247134		chr8	+	32927913	33045445	0.00658	0.979	1
ENSG00000204518	AADACL4	chr1	+	12644085	12667076	-0.853	0.629	1
ENSG00000141580	WDR45B	chr17	-	82614562	82648553	-0.11	0.24	1
ENSG00000158526	TSR2	chrX	+	54440404	54448032	-0.187	0.0698	1
ENSG00000149582	TMEM25	chr11	+	118531041	118547280	0.089	0.5	1
ENSG00000067334	DNTTIP2	chr1	-	93866284	93879918	0.0286	0.748	1
ENSG00000284188		chr1	-	244729701	244731015	-0.591	0.836	1
ENSG00000272716	SLC30A6-DT	chr2	-	32165041	32165757	-0.324	0.332	1
ENSG00000148950	IMMP1L	chr11	-	31432401	31509645	0.101	0.606	1
ENSG00000211450	SELENOH	chr11	+	57741491	57743554	-0.0754	0.441	1
ENSG00000143819	EPHX1	chr1	+	225810124	225845563	-0.0633	0.667	1
ENSG00000260019	LINC01992	chr17	-	27928924	27991787	0.292	0.441	1
ENSG00000077254	USP33	chr1	-	77695987	77759852	0.191	0.0105	0.464
ENSG00000107959	PITRM1	chr10	-	3137728	3172841	0.135	0.0865	1
ENSG00000240032	LNCSRLR	chr3	-	146066344	146069185	-0.0552	0.942	1
ENSG00000189180	ZNF33A	chr10	+	38010650	38065088	0.0839	0.411	1
ENSG00000204922	UQCC3	chr11	+	62670273	62673686	-0.0766	0.746	1
ENSG00000262619	LINC00621	chr13	-	22859050	22916369	0.0152	0.987	1
ENSG00000117385	P3H1	chr1	-	42746335	42767084	-0.0426	0.719	1
ENSG00000256928		chr11	-	73395559	73396436	-1.76	0.411	1
ENSG00000178695	KCTD12	chr13	-	76880175	76886405	0.111	0.406	1
ENSG00000272800		chr2	+	183178806	183215414	-0.0291	0.956	1
ENSG00000168389	MFSD2A	chr1	+	39955112	39969968	0.597	0.214	1
ENSG00000249007		chr1	+	202011370	202015657	0.239	0.387	1
ENSG00000175315	CST6	chr11	+	66012008	66013505	0.33	0.315	1
ENSG00000126368	NR1D1	chr17	-	40092793	40100589	0.0636	0.81	1
ENSG00000143353	LYPLAL1	chr1	+	219173869	219212865	0.14	0.432	1
ENSG00000139154	AEBP2	chr12	+	19404045	19720801	-0.0815	0.285	1
ENSG00000223784	LINP1	chr10	+	6709530	6740532	-0.943	0.661	1
ENSG00000177666	PNPLA2	chr11	+	818914	825573	-0.161	0.0375	0.904
ENSG00000197056	ZMYM1	chr1	+	35032172	35115859	0.0475	0.707	1
ENSG00000054392	HHAT	chr1	+	210328252	210676296	0.364	0.0386	0.912
ENSG00000161671	EMC10	chr19	+	50476400	50490871	-0.14	0.0874	1
ENSG00000135205	CCDC146	chr7	+	77122434	77329533	0.0886	0.674	1
ENSG00000181856	SLC2A4	chr17	+	7281718	7288257	-0.198	0.422	1
ENSG00000274386	TMEM269	chr1	+	42784991	42816619	0.14	0.654	1
ENSG00000145491	ROPN1L	chr5	+	10441524	10472029	1.48	0.483	1
ENSG00000272654	JTB-DT	chr1	+	153977727	153979160	-1.3	0.232	1
ENSG00000135503	ACVR1B	chr12	+	51951699	51997078	0.325	0.027	0.782
ENSG00000168079	SCARA5	chr8	-	27869883	27992673	0.0133	0.991	1
ENSG00000196812	ZSCAN16	chr6	+	28107689	28130082	-0.0262	0.942	1
ENSG00000272588		chr4	-	757022	757740	-0.306	0.7	1
ENSG00000129028	THAP10	chr15	-	70881342	70892433	0.715	0.147	1
ENSG00000168772	CXXC4	chr4	-	104468308	104494901	-0.696	0.391	1
ENSG00000286219	NOTCH2NLC	chr1	+	149390621	149471833	0.199	0.107	1
ENSG00000063244	U2AF2	chr19	+	55654146	55674716	-0.00118	0.986	1
ENSG00000286264		chr11	+	64241095	64244132	0.463	0.515	1
ENSG00000116138	DNAJC16	chr1	+	15526813	15592379	0.0191	0.868	1
ENSG00000268001	CARD8-AS1	chr19	+	48255675	48258199	-0.281	0.697	1
ENSG00000250829		chr4	+	186890969	186892366	-0.00032	1	1
ENSG00000175040	CHST2	chr3	+	143119771	143124014	-0.147	0.174	1
ENSG00000164011	ZNF691	chr1	+	42846573	42852477	0.113	0.694	1
ENSG00000227533	SLC2A1-DT	chr1	+	42959049	42996814	0.0365	0.833	1
ENSG00000076356	PLXNA2	chr1	-	208022242	208244384	0.0257	0.763	1
ENSG00000043093	DCUN1D1	chr3	-	182938074	182985953	0.0474	0.668	1
ENSG00000117395	EBNA1BP2	chr1	-	43164175	43270936	-0.0488	0.648	1
ENSG00000142686	C1orf216	chr1	-	35713877	35718894	-0.128	0.747	1
ENSG00000149115	TNKS1BP1	chr11	-	57299638	57324952	-0.0484	0.472	1
ENSG00000178922	HYI	chr1	-	43450989	43453989	0.263	0.168	1
ENSG00000203780	FANK1	chr10	+	125896564	126009592	0.186	0.294	1
ENSG00000135763	URB2	chr1	+	229626247	229660200	-0.128	0.0846	1
ENSG00000149798	CDC42EP2	chr11	+	65314866	65322417	-0.177	0.519	1
ENSG00000136710	CCDC115	chr2	-	130337933	130342699	-0.0962	0.406	1
ENSG00000134548	SPX	chr12	+	21526296	21541249	-0.457	0.294	1
ENSG00000140307	GTF2A2	chr15	-	59638062	59657541	-0.075	0.52	1
ENSG00000151532	VTI1A	chr10	+	112446998	112818744	0.0455	0.664	1
ENSG00000236200	KDM4A-AS1	chr1	-	43685123	43708138	-0.569	0.699	1
ENSG00000132879	FBXO44	chr1	+	11654375	11663327	0.162	0.432	1
ENSG00000048707	VPS13D	chr1	+	12230030	12512047	0.0964	0.245	1
ENSG00000134744	TUT4	chr1	-	52408282	52553487	0.0657	0.473	1
ENSG00000272774		chr3	+	72178279	72178810	1.89	0.434	
ENSG00000215788	TNFRSF25	chr1	-	6460786	6466175	0.0125	0.967	1
ENSG00000142733	MAP3K6	chr1	-	27355184	27366961	0.172	0.444	1
ENSG00000157869	RAB28	chr4	-	13361354	13484365	-0.0777	0.678	1
ENSG00000139219	COL2A1	chr12	-	47972967	48004554	0.0902	0.826	1
ENSG00000149090	PAMR1	chr11	-	35431823	35530300	0.0364	0.865	1
ENSG00000116205	TCEANC2	chr1	+	54053584	54112519	0.0254	0.891	1
ENSG00000203620		chr1	-	31842019	31855568	0.709	0.669	1
ENSG00000167775	CD320	chr19	-	8302127	8308358	-0.123	0.42	1
ENSG00000136205	TNS3	chr7	-	47275154	47582558	0.0679	0.354	1
ENSG00000164070	HSPA4L	chr4	+	127781821	127840733	0.176	0.0807	1
ENSG00000085832	EPS15	chr1	-	51354263	51519328	0.0276	0.698	1
ENSG00000132768	DPH2	chr1	+	43970000	43973369	-0.0844	0.516	1
ENSG00000111642	CHD4	chr12	-	6570082	6614524	-0.0788	0.205	1
ENSG00000168143	FAM83B	chr6	+	54846771	54945099	-0.0893	0.224	1
ENSG00000110066	KMT5B	chr11	-	68154863	68213852	0.0492	0.554	1
ENSG00000157856	DRC1	chr2	+	26401920	26456711	0.47	0.52	1
ENSG00000117411	B4GALT2	chr1	+	43978943	43991170	-0.00899	0.952	1
ENSG00000287508		chr15	+	60642054	60659791	-0.067	0.978	
ENSG00000266313		chr17	+	27333241	27352828	1.58	0.342	1
ENSG00000198842	STYXL2	chr1	+	167094075	167129165	-0.24	0.244	1
ENSG00000182521	TBPL2	chr14	-	55414210	55456726	1.52	0.605	1
ENSG00000149179	CSTPP1	chr11	+	46936689	47164385	0.0052	0.975	1
ENSG00000131069	ACSS2	chr20	+	34872146	34927962	0.00947	0.915	1
ENSG00000169967	MAP3K2	chr2	-	127298668	127388465	0.0869	0.258	1
ENSG00000117528	ABCD3	chr1	+	94418389	94518666	0.0288	0.743	1
ENSG00000142937	RPS8	chr1	+	44775251	44778779	-0.104	0.182	1
ENSG00000231969	MMADHC-DT	chr2	+	149587196	150047447	0.464	0.536	1
ENSG00000162493	PDPN	chr1	+	13583465	13617957	-0.142	0.367	1
ENSG00000267201	LINC01775	chr19	-	2458935	2462185	-0.724	0.784	
ENSG00000185303	SFTPA2	chr10	-	79555852	79560407	0.415	0.786	1
ENSG00000075826	SEC31B	chr10	-	100486646	100519864	0.339	0.0668	1
ENSG00000142675	CNKSR1	chr1	+	26177484	26189884	0.37	0.0262	0.772
ENSG00000266976		chr19	+	28606688	28615229	0.163	0.915	1
ENSG00000155096	AZIN1	chr8	-	102826111	102893864	0.0331	0.724	1
ENSG00000059378	PARP12	chr7	-	140023749	140062951	0.328	0.348	1
ENSG00000184911	DMRTC1B	chrX	+	72776890	72848803	-1.5	0.0102	0.458
ENSG00000275379	H3C11	chr6	-	27871845	27872346	-1.1	2.4e-06	0.00024
ENSG00000182103	FAM181B	chr11	-	82729940	82733864	-1	0.76	
ENSG00000161642	ZNF385A	chr12	-	54369133	54391298	-0.0397	0.67	1
ENSG00000143420	ENSA	chr1	-	150600851	150629612	-0.0361	0.544	1
ENSG00000163909	HEYL	chr1	-	39623435	39639643	-0.914	0.103	1
ENSG00000272525	BTF3-DT	chr5	-	73497549	73498386	1.04	0.326	1
ENSG00000126107	HECTD3	chr1	-	45002540	45011324	0.0556	0.568	1
ENSG00000129255	MPDU1	chr17	+	7583529	7592789	0.0675	0.558	1
ENSG00000117480	FAAH	chr1	+	46394317	46413848	0.617	0.104	1
ENSG00000105227	PRX	chr19	-	40393766	40414793	-0.106	0.514	1
ENSG00000162191	UBXN1	chr11	-	62676498	62679117	0.0395	0.61	1
ENSG00000011677	GABRA3	chrX	-	152166234	152451315	-0.27	0.751	1
ENSG00000157933	SKI	chr1	+	2227388	2310213	-0.105	0.105	1
ENSG00000275484		chr11	+	67374416	67374932	0.163	0.951	1
ENSG00000162571	TTLL10	chr1	+	1173880	1197936	2.39	0.484	
ENSG00000171488	LRRC8C	chr1	+	89633072	89769903	0.0576	0.725	1
ENSG00000142082	SIRT3	chr11	-	215030	236931	0.228	0.28	1
ENSG00000138092	CENPO	chr2	+	24793136	24822376	0.0603	0.455	1
ENSG00000144043	TEX261	chr2	-	70968325	70994873	0.0197	0.85	1
ENSG00000271425	NBPF10	chr1	-	146064711	146229000	0.217	0.0486	1
ENSG00000286288		chr20	-	1729038	1817765	-0.461	0.639	1
ENSG00000159596	TMEM69	chr1	+	45688181	45694436	-0.0776	0.416	1
ENSG00000137878	GCOM1	chr15	+	57591908	57714745	0.663	0.179	1
ENSG00000144792	ZNF660	chr3	+	44578223	44599694	0.64	0.0341	0.863
ENSG00000151164	RAD9B	chr12	+	110501655	110533556	-0.0701	0.968	1
ENSG00000274922		chr13	-	112686769	112689859	0.103	0.895	1
ENSG00000197429	IPP	chr1	-	45694324	45750653	0.377	0.0863	1
ENSG00000204001	LCN8	chr9	-	136754386	136758543	-1.9	0.263	1
ENSG00000184545	DUSP8	chr11	-	1554051	1572271	-0.042	0.771	1
ENSG00000110697	PITPNM1	chr11	-	67491768	67506263	-0.132	0.224	1
ENSG00000113231	PDE8B	chr5	+	77210449	77428256	0.0038	0.996	1
ENSG00000130255	RPL36	chr19	+	5674947	5691875	-0.0994	0.217	1
ENSG00000132016	BRME1	chr19	-	13882348	13906452	0.0491	0.931	1
ENSG00000005889	ZFX	chrX	+	24149173	24216255	0.00335	0.965	1
ENSG00000143079	CTTNBP2NL	chr1	+	112396214	112463456	0.21	0.018	0.651
ENSG00000111711	GOLT1B	chr12	+	21501781	21518408	-0.0689	0.565	1
ENSG00000203876	ADD3-AS1	chr10	-	109940104	110008381	-2.4	0.105	1
ENSG00000185532	PRKG1	chr10	+	50990888	52298423	0.168	0.458	1
ENSG00000101412	E2F1	chr20	-	33675477	33686385	0.184	0.124	1
ENSG00000085999	RAD54L	chr1	+	46246461	46278480	0.0415	0.759	1
ENSG00000138109	CYP2C9	chr10	+	94938658	94990091	0.492	0.367	1
ENSG00000135744	AGT	chr1	-	230690776	230745576	0.596	0.438	1
ENSG00000082701	GSK3B	chr3	-	119821321	120094994	0.0287	0.772	1
ENSG00000136052	SLC41A2	chr12	-	104801801	104958744	-0.301	0.0343	0.864
ENSG00000162222	TTC9C	chr11	+	62728069	62740293	-0.0661	0.539	1
ENSG00000274270		chr13	+	50125816	50128463	-0.428	0.615	1
ENSG00000127526	SLC35E1	chr19	-	16549831	16572415	-0.0449	0.531	1
ENSG00000189221	MAOA	chrX	+	43654907	43746817	0.304	0.0212	0.702
ENSG00000250803		chr5	+	122129622	122182658	1.02	0.706	
ENSG00000287760		chr16	+	68448843	68450002	1.98	0.356	1
ENSG00000164754	RAD21	chr8	-	116845934	116874776	-0.0457	0.556	1
ENSG00000239636	TFAP2E-AS1	chr1	-	35569807	35577779	-2.19	0.0142	0.56
ENSG00000123080	CDKN2C	chr1	+	50960745	50974634	-0.676	0.295	1
ENSG00000198353	HOXC4	chr12	+	54016931	54056030	-1.48	0.371	1
ENSG00000211452	DIO1	chr1	+	53891239	53911086	-0.592	0.351	1
ENSG00000148357	HMCN2	chr9	+	130265760	130434123	-0.188	0.281	1
ENSG00000084463	WBP11	chr12	-	14784582	14803486	-0.0389	0.623	1
ENSG00000233766	CAVIN2-AS1	chr2	+	191846534	192044525	0.111	0.892	1
ENSG00000117479	SLC19A2	chr1	-	169463909	169485944	-0.112	0.522	1
ENSG00000162543	UBXN10	chr1	+	20186096	20196050	-0.0103	0.957	1
ENSG00000132254	ARFIP2	chr11	-	6474683	6481479	-0.0611	0.493	1
ENSG00000120942	UBIAD1	chr1	+	11273198	11296049	-0.127	0.278	1
ENSG00000237852		chr1	+	65486406	65494188	0.658	0.323	1
ENSG00000077327	SPAG6	chr10	+	22345445	22454224	0.921	0.793	
ENSG00000095321	CRAT	chr9	-	129094142	129111189	-0.101	0.34	1
ENSG00000165449	SLC16A9	chr10	-	59650764	59736002	0.287	0.436	1
ENSG00000173436	MICOS10	chr1	+	19484403	19629821	-0.0695	0.612	1
ENSG00000171943	SRGAP2C	chr1	+	121184811	121392874	0.0242	0.846	1
ENSG00000160767	ENTREP3	chr1	-	155247205	155255483	-0.0593	0.631	1
ENSG00000004939	SLC4A1	chr17	-	44248390	44268141	2.79	0.119	1
ENSG00000243107		chr7	-	92200014	92206857	-0.257	0.608	1
ENSG00000114030	KPNA1	chr3	-	122421902	122514945	0.0346	0.682	1
ENSG00000261456	TUBB8	chr10	-	46888	74163	0.322	0.801	1
ENSG00000158966	CACHD1	chr1	+	64470129	64693058	-0.157	0.728	1
ENSG00000115325	DOK1	chr2	+	74549026	74557551	-0.135	0.884	1
ENSG00000100462	PRMT5	chr14	-	22920525	22929408	0.0197	0.834	1
ENSG00000165678	GHITM	chr10	+	84139482	84154841	-0.0242	0.779	1
ENSG00000162244	RPL29	chr3	-	51993522	51995895	-0.067	0.386	1
ENSG00000139915	MDGA2	chr14	-	46840092	47675605	-0.0263	0.989	
ENSG00000162545	CAMK2N1	chr1	-	20482391	20486210	0.338	0.0039	0.22
ENSG00000100376	FAM118A	chr22	+	45308968	45341955	-0.0745	0.338	1
ENSG00000117971	CHRNB4	chr15	-	78624111	78727754	0.5	0.857	1
ENSG00000197208	SLC22A4	chr5	+	132294394	132344190	-1.45	0.348	1
ENSG00000119912	IDE	chr10	-	92451684	92574096	-0.0421	0.744	1
ENSG00000285835		chr11	-	87847259	88045608	-0.0132	0.995	1
ENSG00000226686	LINC01535	chr19	+	37251867	37265547	0.251	0.67	1
ENSG00000120875	DUSP4	chr8	-	29333064	29350684	0.0262	0.841	1
ENSG00000152454	ZNF256	chr19	-	57940833	57947706	-0.0858	0.594	1
ENSG00000138442	WDR12	chr2	-	202874261	203014798	-0.0266	0.806	1
ENSG00000228140	EFHD2-AS1	chr1	-	15402979	15409433	-0.77	0.369	1
ENSG00000136488	CSH1	chr17	-	63894909	63896661	0.251	0.941	1
ENSG00000164418	GRIK2	chr6	+	100962701	102081622	0.39	0.338	1
ENSG00000152904	GGPS1	chr1	+	235327350	235344532	0.0566	0.61	1
ENSG00000153790	C7orf31	chr7	-	25134692	25180356	0.0738	0.76	1
ENSG00000116857	TMEM9	chr1	-	201134772	201171574	-0.0474	0.634	1
ENSG00000137642	SORL1	chr11	+	121452314	121633763	0.161	0.0894	1
ENSG00000073849	ST6GAL1	chr3	+	186930325	187078553	-0.165	0.383	1
ENSG00000276527		chr13	-	44684487	44715393	-1.83	0.498	
ENSG00000147649	MTDH	chr8	+	97644184	97730260	0.00221	0.979	1
ENSG00000134909	ARHGAP32	chr11	-	128965060	129279324	0.121	0.128	1
ENSG00000095574	IKZF5	chr10	-	122990807	123008812	-0.0878	0.4	1
ENSG00000164053	ATRIP	chr3	+	48446710	48467645	0.346	0.158	1
ENSG00000105085	MED26	chr19	-	16574907	16629062	-0.041	0.681	1
ENSG00000254636	ARMS2	chr10	+	122454653	122457352	-0.121	0.967	
ENSG00000198515	CNGA1	chr4	-	47935977	48016681	3.68	0.022	0.712
ENSG00000065717	TLE2	chr19	-	2997639	3047635	-0.175	0.24	1
ENSG00000095587	TLL2	chr10	-	96364608	96513926	0.0285	0.885	1
ENSG00000102103	PQBP1	chrX	+	48890197	48903402	-0.0595	0.603	1
ENSG00000178093	TSSK6	chr19	-	19512418	19515548	0.177	0.806	1
ENSG00000151468	CCDC3	chr10	-	12896625	13099652	-0.269	0.749	1
ENSG00000104164	BLOC1S6	chr15	+	45587214	45615945	-0.0428	0.655	1
ENSG00000103353	UBFD1	chr16	+	23557721	23574389	-0.11	0.0914	1
ENSG00000176912	TYMSOS	chr18	-	630886	658350	0.492	0.2	1
ENSG00000229267	SNHG31	chr2	+	214810181	214963575	-0.519	0.66	1
ENSG00000121903	ZSCAN20	chr1	+	33472645	33501643	-0.132	0.495	1
ENSG00000261126	RBFADN	chr18	+	80046900	80095482	-0.142	0.725	1
ENSG00000261664	TTC39A-AS1	chr1	+	51329654	51335324	-1.44	0.467	1
ENSG00000139209	SLC38A4	chr12	-	46764761	46832408	-0.103	0.627	1
ENSG00000169045	HNRNPH1	chr5	-	179614178	179634784	0.00208	0.979	1
ENSG00000088854	DNAAF9	chr20	-	3249306	3407669	-0.155	0.319	1
ENSG00000231367	LINC02613	chr2	-	38406527	38515934	0.815	0.494	1
ENSG00000000460	C1orf112	chr1	+	169662007	169854080	0.0656	0.568	1
ENSG00000127129	EDN2	chr1	-	41478775	41484683	-0.0387	0.987	
ENSG00000187546	AGMO	chr7	-	15200317	15562015	0.888	0.745	1
ENSG00000135406	PRPH	chr12	+	49295147	49298686	-2.21	0.277	1
ENSG00000231113	LINC02976	chr6	+	42940364	42948360	-0.0782	0.921	1
ENSG00000087266	SH3BP2	chr4	+	2793071	2841098	-0.0594	0.557	1
ENSG00000255561	FDXACB1	chr11	-	111874056	111881243	-0.0311	0.943	1
ENSG00000159352	PSMD4	chr1	+	151254709	151267479	0.00617	0.93	1
ENSG00000160224	AIRE	chr21	+	44285838	44298648	0.0162	0.913	1
ENSG00000181045	SLC26A11	chr17	+	80219699	80253500	0.125	0.233	1
ENSG00000148943	LIN7C	chr11	-	27494418	27506769	-0.112	0.151	1
ENSG00000170498	KISS1	chr1	-	204190341	204196491	-0.046	0.959	1
ENSG00000171855	IFNB1	chr9	-	21077104	21077942	-0.761	0.632	1
ENSG00000284657		chr1	+	25239494	25240253	0.859	0.556	1
ENSG00000230333		chr7	+	11180902	11520175	0.589	0.458	1
ENSG00000119285	HEATR1	chr1	-	236549005	236604516	0.036	0.671	1
ENSG00000173599	PC	chr11	-	66848417	66958386	-0.272	0.0328	0.846
ENSG00000070808	CAMK2A	chr5	-	150219491	150290093	-0.198	0.825	1
ENSG00000085840	ORC1	chr1	-	52372829	52404423	-0.229	0.0403	0.925
ENSG00000117262	GPR89A	chr1	+	145607988	145670650	-0.405	0.00266	0.162
ENSG00000159579	RSPRY1	chr16	+	57186137	57240469	0.0661	0.404	1
ENSG00000137273	FOXF2	chr6	+	1389576	1395603	-0.157	0.646	1
ENSG00000173848	NET1	chr10	+	5412557	5459056	0.0611	0.383	1
ENSG00000168306	ACOX2	chr3	-	58505136	58537283	0.657	0.735	1
ENSG00000157184	CPT2	chr1	+	53196792	53214197	0.109	0.46	1
ENSG00000273156		chr4	-	82344876	82346842	-0.149	0.774	1
ENSG00000126838	PZP	chr12	-	9148840	9208395	0.283	0.77	1
ENSG00000178462	TUBAL3	chr10	-	5393101	5404828	-0.427	0.129	1
ENSG00000100485	SOS2	chr14	-	50117130	50231578	0.0732	0.382	1
ENSG00000227165	WDR11-DT	chr10	-	120759898	120851457	-0.0244	0.989	1
ENSG00000073008	PVR	chr19	+	44643798	44666162	0.268	0.124	1
ENSG00000237980	LINC02773	chr1	-	212653305	212665638	-0.981	0.738	
ENSG00000253948	VPS13B-DT	chr8	-	98957568	99013743	0.177	0.768	1
ENSG00000174903	RAB1B	chr11	+	66268590	66277492	-0.167	0.0187	0.664
ENSG00000116459	ATP5PB	chr1	+	111448864	111462773	-0.0777	0.308	1
ENSG00000165630	PRPF18	chr10	+	13586939	13668445	0.0336	0.793	1
ENSG00000227076		chr10	+	127934698	127936167	-0.898	0.817	
ENSG00000177112	IRAG1-AS1	chr11	+	10541258	10599939	-0.148	0.929	1
ENSG00000136928	GABBR2	chr9	-	98288109	98708935	-0.121	0.739	1
ENSG00000217930	PAM16	chr16	-	4331549	4355607	-0.288	0.242	1
ENSG00000143155	TIPRL	chr1	+	168178962	168202109	0.00638	0.958	1
ENSG00000085982	USP40	chr2	-	233475526	233566782	0.039	0.705	1
ENSG00000134463	ECHDC3	chr10	+	11742366	11764070	0.0208	0.916	1
ENSG00000167967	E4F1	chr16	+	2223580	2235742	-0.0401	0.744	1
ENSG00000281332	LINC00997	chr7	+	32760279	32762924	0.454	0.405	1
ENSG00000267328		chr19	+	35754566	35755490	0.301	0.784	1
ENSG00000189090	FAM25G	chr10	-	47487219	47491700	22.1	2.77e-19	9.88e-17
ENSG00000132563	REEP2	chr5	+	138439057	138446969	-0.402	0.74	1
ENSG00000100299	ARSA	chr22	-	50622754	50628173	0.11	0.577	1
ENSG00000068120	COASY	chr17	+	42561467	42566277	0.0042	0.955	1
ENSG00000184194	GPR173	chrX	+	53048789	53080615	-0.613	0.108	1
ENSG00000239415		chr21	-	46251549	46254133	0.521	0.335	1
ENSG00000134222	PSRC1	chr1	-	109279556	109283186	0.00547	0.969	1
ENSG00000227630	LINC01132	chr1	+	234724042	234736720	-0.129	0.953	1
ENSG00000188811	NHLRC3	chr13	+	39038306	39050109	0.166	0.135	1
ENSG00000162944	RFTN2	chr2	-	197568224	197676045	0.19	0.925	1
ENSG00000234171	RNASEH1-DT	chr2	+	3558419	3564842	0.159	0.661	1
ENSG00000269887		chr1	+	164680085	164680799	-0.161	0.669	1
ENSG00000166228	PCBD1	chr10	-	70882280	70888565	0.0401	0.779	1
ENSG00000065243	PKN2	chr1	+	88684222	88836255	0.0869	0.213	1
ENSG00000122359	ANXA11	chr10	-	80150889	80205572	-0.013	0.847	1
ENSG00000164823	OSGIN2	chr8	+	89901849	89927888	0.0933	0.495	1
ENSG00000100410	PHF5A	chr22	-	41459717	41468692	-0.0392	0.715	1
ENSG00000169604	ANTXR1	chr2	+	69013176	69249327	0.484	0.208	1
ENSG00000198960	ARMCX6	chrX	-	101615118	101618001	0.0164	0.875	1
ENSG00000274180	NATD1	chr17	-	21238870	21253410	-0.0338	0.69	1
ENSG00000094841	UPRT	chrX	+	75156388	75304885	-0.0151	0.926	1
ENSG00000183891	TTC32	chr2	-	19896631	19901983	0.206	0.499	1
ENSG00000259788	UAP1-DT	chr1	-	162560227	162561308	-0.542	0.849	1
ENSG00000166164	BRD7	chr16	-	50313487	50368988	0.0496	0.48	1
ENSG00000185122	HSF1	chr8	+	144291591	144314720	-0.0446	0.581	1
ENSG00000145416	MARCHF1	chr4	-	163524298	164384050	2.38	0.25	
ENSG00000257497	GLIPR1-AS1	chr12	-	75483454	75489820	-0.252	0.603	1
ENSG00000260418		chr6	-	136335714	136336087	-0.265	0.613	1
ENSG00000254039		chr17	+	49914403	49932918	-0.294	0.771	1
ENSG00000108344	PSMD3	chr17	+	39980807	39997959	-0.0332	0.564	1
ENSG00000155100	OTUD6B	chr8	+	91070196	91087095	0.0169	0.906	1
ENSG00000286171		chr7	+	148941483	148941638	-0.809	0.722	1
ENSG00000102978	POLR2C	chr16	+	57462660	57472009	-0.113	0.2	1
ENSG00000128408	RIBC2	chr22	+	45413693	45432509	0.208	0.823	1
ENSG00000236206		chr1	+	165598356	165624084	-0.486	0.804	1
ENSG00000129422	MTUS1	chr8	-	17643795	17801094	0.0312	0.631	1
ENSG00000072501	SMC1A	chrX	-	53374149	53422728	0.0519	0.482	1
ENSG00000139329	LUM	chr12	-	91102629	91111494	0.231	0.00773	0.372
ENSG00000117650	NEK2	chr1	-	211658657	211675630	0.0233	0.879	1
ENSG00000143179	UCK2	chr1	+	165827614	165911618	-0.152	0.196	1
ENSG00000168118	RAB4A	chr1	+	229271062	229305894	-0.0151	0.898	1
ENSG00000168454	TXNDC2	chr18	+	9885766	9889275	0.167	0.728	1
ENSG00000196345	ZKSCAN7	chr3	+	44555193	44594173	0.74	0.0816	1
ENSG00000136628	EPRS1	chr1	-	219968600	220046530	0.0238	0.8	1
ENSG00000287513		chr1	+	241640555	241641835	0.107	0.951	1
ENSG00000131653	TRAF7	chr16	+	2155698	2178129	-0.0738	0.381	1
ENSG00000129993	CBFA2T3	chr16	-	88874858	88977207	-0.224	0.0978	1
ENSG00000142623	PADI1	chr1	+	17205128	17246007	-0.325	0.157	1
ENSG00000103145	HCFC1R1	chr16	-	3022625	3024286	-0.0499	0.715	1
ENSG00000152382	TADA1	chr1	-	166856510	166876264	0.0787	0.52	1
ENSG00000261632		chr15	+	71972206	72040265	0.436	0.294	1
ENSG00000165943	MOAP1	chr14	-	93182199	93184923	-0.00996	0.947	1
ENSG00000108599	AKAP10	chr17	-	19904302	19978343	-0.017	0.837	1
ENSG00000025434	NR1H3	chr11	+	47248300	47269033	0.143	0.146	1
ENSG00000154654	NCAM2	chr21	+	20998409	21543329	0.101	0.885	1
ENSG00000143190	POU2F1	chr1	+	167220876	167427345	-0.00347	0.965	1
ENSG00000076053	RBM7	chr11	+	114400030	114414203	-0.106	0.191	1
ENSG00000287218		chr1	+	167455195	167458646	0.883	0.784	1
ENSG00000235453	SMIM27	chr9	+	32551144	32568621	-0.302	0.388	1
ENSG00000143786	CNIH3	chr1	+	224434660	224740554	-0.0209	0.953	1
ENSG00000272097	TMEM14B-DT	chr6	-	10743324	10747663	-1.01	0.777	
ENSG00000010165	METTL13	chr1	+	171781660	171814023	0.0281	0.832	1
ENSG00000178401	DNAJC22	chr12	+	49346888	49357546	-0.0103	0.987	1
ENSG00000166340	TPP1	chr11	-	6612768	6619448	0.00341	0.96	1
ENSG00000287825		chr6	-	42927686	42929479	3.86	0.024	0.733
ENSG00000167992	VWCE	chr11	-	61258286	61295316	-0.139	0.453	1
ENSG00000254480	LINC02749	chr11	+	4179675	4202663	0.56	0.749	1
ENSG00000112697	TMEM30A	chr6	-	75252924	75284948	-0.148	0.02	0.677
ENSG00000013583	HEBP1	chr12	-	12974870	13000265	-0.0188	0.893	1
ENSG00000134255	CEPT1	chr1	+	111139479	111185104	0.222	0.00333	0.193
ENSG00000183751	TBL3	chr16	+	1972053	1982929	-0.0987	0.361	1
ENSG00000259039		chr14	+	57578409	57600404	0.716	0.402	1
ENSG00000159753	CARMIL2	chr16	+	67644988	67657569	0.348	0.206	1
ENSG00000197965	MPZL1	chr1	+	167721192	167791919	0.0808	0.229	1
